File_Name,Coef_Pearson,Iph_0,Is_0,nd_0,Rs_0,Rp_0,Iph,Is,nd,Rs,Rp
2024-03-08_08:28:09,-0.8992,0.68038,9.825000e-08,1.91823,3.75051,204.99844,0.68132,6.379719e-08,1.22631,0.00024,210.92784
2024-03-08_08:29:09,-0.8976,0.79499,9.825000e-08,1.97636,3.05188,238.99115,0.80501,5.586880e-08,1.21268,0.00208,202.87827
2024-03-08_08:30:10,-0.8892,1.29301,9.825000e-08,1.97636,1.87808,333.91255,1.2601,9.587005e-08,1.2422,0.02362,454.80557
2024-03-08_08:31:09,-0.8954,1.30579,9.825000e-08,1.97636,1.95566,230.96557,1.32141,8.014180e-08,1.22408,0.00267,164.48642
2024-03-08_08:32:10,-0.8952,1.23215,9.825000e-08,1.97636,1.94725,288.51618,1.26036,9.576945e-08,1.2315,0.00274,179.73421
2024-03-08_08:33:09,-0.8951,1.33723,9.825000e-08,1.97636,1.86889,261.81877,1.35273,8.069070e-08,1.21332,0.04692,175.89324
2024-03-08_08:34:09,-0.8955,1.41107,9.825000e-08,1.97636,1.80563,228.45762,1.42524,4.613999e-08,1.16833,0.09631,155.72675
2024-03-08_08:35:09,-0.8939,1.30599,9.825000e-08,1.97636,1.95233,220.84339,1.31511,4.272244e-08,1.15785,0.13008,206.91585
2024-03-08_08:36:09,-0.9018,1.21186,9.825000e-08,1.91823,2.19945,204.03908,1.2486,1.639198e-07,1.25618,0.00751,121.11157
2024-03-08_08:37:10,-0.8947,1.1577,9.825000e-08,1.91823,2.19075,226.41669,1.16528,3.047803e-08,1.13177,0.05226,161.88014
2024-03-08_08:38:09,-0.8959,1.08873,9.825000e-08,1.91823,2.29528,326.80162,1.10781,1.258344e-07,1.23028,0.00342,192.23588
2024-03-08_08:39:10,-0.9129,1.06236,9.825000e-08,1.91823,2.26934,209.10913,1.13328,2.293804e-07,1.28366,0.00442,83.22815
2024-03-08_08:40:09,-0.9183,1.21977,9.825000e-08,1.91823,2.10311,184.74353,1.32245,1.239524e-08,1.07787,0.45974,63.67158
2024-03-08_08:41:09,-0.894,1.11733,9.825000e-08,1.91823,2.21441,318.05055,1.12562,1.547417e-07,1.24043,0.00104,236.41885
2024-03-08_08:42:09,-0.8963,1.17799,9.825000e-08,1.91823,2.03073,313.14915,1.19188,1.320890e-07,1.22818,0.04088,186.22427
2024-03-08_08:43:09,-0.9048,1.21247,9.825000e-08,1.91823,2.04282,226.65981,1.27344,1.613880e-07,1.24817,0.0019,100.272
2024-03-08_08:44:10,-0.8909,1.2216,9.825000e-08,1.91823,1.98565,463.34648,1.2137,1.120032e-07,1.21355,0.09329,432.83056
2024-03-08_08:45:09,-0.8935,1.15344,9.825000e-08,1.91823,2.20133,270.87126,1.15998,1.360944e-07,1.22824,0.01361,238.77558
2024-03-08_08:46:10,-0.8936,0.7597,9.825000e-08,1.86011,3.53801,193.71782,0.76459,3.675571e-08,1.13466,0.00209,221.03325
2024-03-08_08:47:09,-0.8931,0.66496,9.825000e-08,1.86011,4.17266,392.38174,0.66724,1.141362e-07,1.21955,0.00387,324.15165
2024-03-08_08:48:10,-0.8991,0.62419,9.825000e-08,1.86011,4.27333,349.53752,0.6309,1.558004e-07,1.25179,0.00347,237.68819
2024-03-08_08:49:09,-0.8913,0.59356,9.825000e-08,1.86011,4.26635,385.4892,0.58521,2.394435e-07,1.28956,0.00142,528.06603
2024-03-08_08:50:09,-0.9039,0.60187,9.825000e-08,1.86011,4.65052,243.41074,0.61321,7.725707e-08,1.20749,0.00424,175.5678
2024-03-08_08:51:10,-0.8909,0.60532,9.825000e-08,1.86011,4.38682,527.24485,0.60302,8.593632e-08,1.21465,0.00097,389.13307
2024-03-08_08:52:09,-0.8982,0.63879,9.825000e-08,1.86011,4.60095,339.05918,0.65186,5.415874e-08,1.18536,0.0021,209.99959
2024-03-08_08:53:10,-0.8964,0.63798,9.825000e-08,1.86011,3.89968,221.42901,0.6433,1.100490e-07,1.23924,0.001,266.09279
2024-03-08_08:54:09,-0.8943,0.63737,9.825000e-08,1.86011,4.34803,255.37378,0.62414,8.249947e-08,1.21803,0.00115,294.77618
2024-03-08_08:55:10,-0.8927,0.74367,9.825000e-08,1.91823,3.27714,351.63963,0.74402,1.924168e-08,1.11832,0.00016,230.16418
2024-03-08_08:56:09,-0.8958,0.67916,9.825000e-08,1.91823,3.63383,194.62047,0.68103,8.182814e-08,1.21887,0.00187,253.48868
2024-03-08_08:57:09,-0.8949,0.71324,9.825000e-08,1.91823,3.38911,528.68889,0.72011,4.232187e-08,1.17082,0.00399,232.03432
2024-03-08_08:58:10,-0.8944,0.81264,9.825000e-08,1.91823,2.98136,318.27207,0.82206,1.697095e-08,1.11105,0.01237,190.09407
2024-03-08_08:59:09,-0.8917,0.82339,9.825000e-08,1.91823,3.3789,884.32821,0.81556,5.945571e-08,1.19319,0.00141,295.68479
2024-03-08_09:00:10,-0.8964,0.81852,9.825000e-08,1.91823,3.30115,200.16439,0.81326,7.536642e-08,1.21157,0.0,214.3579
2024-03-08_09:01:09,-0.8914,0.8025,9.825000e-08,1.91823,3.09295,202.85983,0.80555,3.130583e-08,1.14914,0.00131,259.30846
2024-03-08_09:02:10,-0.8972,0.89622,9.825000e-08,1.91823,2.68148,219.53297,0.89787,1.109630e-07,1.2413,0.00091,205.07625
2024-03-08_09:03:09,-0.8926,1.28976,9.825000e-08,1.97636,1.98667,275.24766,1.28981,8.797548e-08,1.21729,0.08563,268.33266
2024-03-08_09:04:09,-0.8925,1.70541,9.825000e-08,1.97636,1.68038,304.82406,1.69335,1.636050e-07,1.25156,0.13026,471.60378
2024-03-08_09:05:09,-0.9089,1.53988,9.825000e-08,1.97636,1.69182,335.5007,1.32405,5.295448e-09,1.03275,1.07119,389.22282
2024-03-08_09:06:09,-0.8934,1.08488,9.825000e-08,1.91823,2.3843,393.62967,1.09485,1.138814e-07,1.2171,0.03752,247.5103
2024-03-08_09:07:10,-0.9059,1.02483,9.825000e-08,1.91823,2.49373,271.93212,1.07459,1.374737e-07,1.23547,0.01187,108.79683
2024-03-08_09:08:09,-0.8917,0.93618,9.825000e-08,1.91823,2.6972,514.9834,0.94031,1.122858e-07,1.21599,0.0008,300.22591
2024-03-08_09:09:10,-0.905,1.25832,9.825000e-08,1.91823,1.95511,223.84708,1.31962,1.435178e-07,1.23911,2e-05,92.75601
2024-03-08_09:10:09,-0.8899,1.01083,9.825000e-08,1.91823,2.63157,357.96277,1.0053,1.131332e-07,1.21832,0.00519,367.74151
2024-03-08_09:11:09,-0.8863,0.78526,9.825000e-08,1.86011,3.03083,490.78538,0.76766,9.389300e-08,1.20507,0.00272,727.75889
2024-03-08_09:12:10,-0.9002,0.74529,9.825000e-08,1.86011,3.57165,337.23354,0.75271,1.794360e-07,1.26343,0.00148,202.53289
2024-03-08_09:13:09,-0.9034,0.70817,9.825000e-08,1.86011,4.02795,214.0854,0.7226,1.642367e-07,1.25947,0.00135,174.54602
2024-03-08_09:14:10,-0.8963,0.72744,9.825000e-08,1.86011,3.6508,175.98589,0.71509,6.095313e-08,1.1841,0.00117,220.81372
2024-03-08_09:15:09,-0.8933,1.13356,9.825000e-08,1.91823,2.1382,516.9339,1.14322,8.315469e-08,1.20737,0.0103,226.45202
2024-03-08_09:16:10,-0.8933,0.71365,9.825000e-08,1.91823,3.48677,349.46729,0.71444,4.819626e-08,1.17187,0.00299,259.91706
2024-03-08_09:17:09,-0.8988,0.69174,9.825000e-08,1.91823,3.52715,240.77722,0.71272,1.944437e-08,1.11457,0.0012,168.35264
2024-03-08_09:18:09,-0.8949,0.66841,9.825000e-08,1.86011,3.77684,360.18006,0.67355,1.522540e-07,1.26286,0.00155,313.94079
2024-03-08_09:19:09,-0.8959,0.65746,9.825000e-08,1.86011,3.99126,383.81774,0.66788,3.195646e-08,1.14776,0.00037,217.9496
2024-03-08_09:20:09,-0.8942,0.66091,9.825000e-08,1.86011,3.62186,297.35303,0.65521,3.945984e-08,1.16169,0.00254,249.26181
2024-03-08_09:21:10,-0.8967,0.67369,9.825000e-08,1.91823,3.85171,301.78438,0.68844,1.711264e-08,1.10786,0.00269,188.69569
2024-03-08_09:22:09,-0.8886,0.70777,9.825000e-08,1.91823,3.80126,367.96664,0.69126,1.238155e-07,1.24579,0.00019,590.19681
2024-03-08_09:23:10,-0.8921,0.73596,9.825000e-08,1.91823,3.62715,279.37248,0.73419,1.773861e-08,1.11064,0.00111,235.18506
2024-03-08_09:24:09,-0.8935,0.74631,9.825000e-08,1.91823,3.55253,197.3075,0.74714,3.351724e-08,1.15147,0.00562,238.03165
2024-03-08_09:25:10,-0.8945,0.71304,9.825000e-08,1.91823,3.63607,289.71547,0.71945,2.507019e-08,1.13143,0.00741,216.08081
2024-03-08_09:26:09,-0.8943,0.71953,9.825000e-08,1.91823,3.889,208.8488,0.70771,3.357340e-08,1.15145,8e-05,229.67225
2024-03-08_09:27:09,-0.8965,0.69235,9.825000e-08,1.91823,3.18092,241.4893,0.69487,8.910676e-08,1.22268,0.00036,243.58527
2024-03-08_09:28:10,-0.8949,0.65441,9.825000e-08,1.91823,3.80484,343.80071,0.66619,9.888200e-09,1.0752,0.00137,195.0577
2024-03-08_09:29:09,-0.8922,0.62804,9.825000e-08,1.86011,4.44063,245.95391,0.60801,1.818669e-07,1.28126,7e-05,442.47409
2024-03-08_09:30:10,-0.9041,0.56962,9.825000e-08,1.86011,4.51148,212.35422,0.59041,3.932393e-08,1.16892,8e-05,167.56202
2024-03-08_09:31:09,-0.9053,0.53006,9.825000e-08,1.86011,5.46709,208.24394,0.54167,7.539243e-08,1.21844,0.01854,182.76282
2024-03-08_09:32:10,-0.8828,0.48645,9.825000e-08,1.86011,5.04808,5822.93361,0.45587,1.043114e-07,1.23742,0.03028,1227.63846
2024-03-08_09:33:09,-0.9014,0.4471,9.825000e-08,1.86011,5.36665,158.99057,0.43654,3.575885e-07,1.35261,0.00205,296.76643
2024-03-08_09:34:09,-0.8928,0.40044,9.825000e-08,1.86011,6.48068,361.27065,0.38855,2.829091e-08,1.14515,0.00473,315.2874
2024-03-08_09:35:09,-0.8925,0.36697,9.825000e-08,1.80198,7.194,243.69851,0.35236,9.143297e-08,1.23407,0.0038,389.79203
2024-03-08_09:36:09,-0.9047,0.34932,9.825000e-08,1.80198,8.64458,189.8545,0.34609,5.048030e-08,1.19438,0.0045,230.65565
2024-03-08_09:37:10,-0.9039,0.36027,9.825000e-08,1.80198,7.9271,200.7308,0.34424,8.743838e-08,1.23912,0.00231,249.33281
2024-03-08_09:38:09,-0.9062,0.35601,9.825000e-08,1.80198,8.17277,219.3622,0.35257,8.039039e-08,1.23581,1e-05,229.48726
2024-03-08_09:39:10,-0.9025,0.3619,9.825000e-08,1.86011,7.62463,269.98466,0.36069,5.263722e-08,1.2029,0.00475,243.99319
2024-03-08_09:40:09,-0.9009,0.37204,9.825000e-08,1.86011,7.60394,309.1223,0.36442,1.312192e-07,1.27771,0.01005,285.71146
2024-03-08_09:41:09,-0.9058,0.37528,9.825000e-08,1.86011,7.84943,219.50953,0.36467,1.727499e-07,1.30425,0.01161,247.65924
2024-03-08_09:42:09,-0.8972,0.3548,9.825000e-08,1.86011,9.20717,205.22974,0.34412,4.986176e-08,1.19996,0.00227,298.42187
2024-03-08_09:43:09,-0.9018,0.32964,9.825000e-08,1.80198,8.50562,243.06113,0.32522,1.082957e-07,1.26428,0.00873,282.78666
2024-03-08_09:44:10,-0.9008,0.31848,9.825000e-08,1.80198,9.38772,293.49823,0.31147,1.028283e-07,1.25958,0.0389,295.9661
2024-03-08_09:45:09,-0.9056,0.32214,9.825000e-08,1.80198,9.1949,223.46447,0.31311,1.100033e-07,1.26808,0.07045,259.73766
2024-03-08_09:46:10,-0.9021,0.32234,9.825000e-08,1.80198,9.37838,246.1333,0.32068,1.000854e-07,1.25938,0.00142,279.01909
2024-03-08_09:47:09,-0.8996,0.36027,9.825000e-08,1.86011,7.4766,208.53271,0.35413,1.781804e-08,1.13043,0.01528,249.72301
2024-03-08_09:48:10,-0.9012,0.3978,9.825000e-08,1.86011,6.97741,184.83762,0.4018,2.208798e-08,1.14648,0.00788,226.15153
2024-03-08_09:49:09,-0.8903,0.44426,9.825000e-08,1.86011,5.74471,330.10247,0.43836,9.936000e-08,1.25541,0.00107,464.69295
2024-03-08_09:50:09,-0.9036,0.52398,9.825000e-08,1.91823,5.90877,259.49325,0.52979,7.592167e-08,1.23823,0.00267,204.11674
2024-03-08_09:51:10,-0.8986,0.59133,9.825000e-08,1.91823,4.83637,256.27217,0.59453,2.023279e-07,1.31552,0.00359,285.83529
2024-03-08_09:52:09,-0.8939,0.68099,9.825000e-08,1.91823,3.80762,281.26835,0.67255,1.497448e-07,1.28521,0.00057,362.95146
2024-03-08_09:53:10,-0.8992,0.77532,9.825000e-08,1.91823,3.73029,298.95897,0.78786,2.196265e-07,1.3152,0.00068,237.2076
2024-03-08_09:54:09,-0.8973,0.88932,9.825000e-08,1.91823,3.05778,291.91452,0.90211,1.271917e-07,1.26428,0.00141,217.33654
2024-03-08_09:55:10,-0.8946,0.95951,9.825000e-08,1.97636,2.56944,314.19262,0.96777,1.324916e-07,1.26161,0.00075,256.00107
2024-03-08_09:56:09,-0.8913,1.04491,9.825000e-08,1.97636,2.27407,379.91878,1.04136,1.665003e-07,1.27392,0.00193,400.02084
2024-03-08_09:57:09,-0.894,1.38896,9.825000e-08,1.97636,1.76719,325.72287,1.39772,8.771106e-08,1.2202,0.05046,195.31738
2024-03-08_09:58:10,-0.8943,1.65855,9.825000e-08,1.97636,1.60322,171.01415,1.66393,9.050912e-08,1.21203,0.11276,202.75903
2024-03-08_09:59:09,-0.9083,1.4914,9.825000e-08,1.97636,1.65837,445.72889,1.32752,1.077615e-08,1.07463,1.04541,574.04466
2024-03-08_10:00:10,-0.8904,1.23945,9.825000e-08,1.91823,2.14323,633.32708,1.23447,9.812120e-08,1.2102,0.09169,419.54458
2024-03-08_10:01:09,-0.9095,1.50418,9.825000e-08,1.97636,1.6863,607.97767,1.24491,7.796842e-09,1.05731,1.21125,709.22801
2024-03-08_10:02:10,-0.8989,2.37646,9.825000e-08,1.97636,1.15164,288.80906,2.4161,3.282268e-08,1.12621,0.25652,127.56722
2024-03-08_10:03:09,-0.9046,2.46267,9.825000e-08,1.97636,1.1263,211.28281,2.44582,1.028181e-07,1.19175,0.33811,149.05947
2024-03-08_10:04:09,-0.895,2.41237,9.825000e-08,1.97636,1.09171,281.81987,2.3857,8.242349e-09,1.02801,0.33622,380.65259
2024-03-08_10:05:10,-0.8967,2.35313,9.825000e-08,1.97636,1.22353,322.86473,2.35937,3.819542e-09,0.98437,0.35613,163.28404
2024-03-08_10:06:09,-0.9007,2.27442,9.825000e-08,1.91823,1.21771,387.26028,2.32009,3.457476e-08,1.10155,0.27643,108.26739
2024-03-08_10:07:10,-0.8982,2.31216,9.825000e-08,1.91823,1.24996,304.75133,2.32453,9.049042e-08,1.1584,0.25005,187.42378
2024-03-08_10:08:09,-0.915,2.34421,9.825000e-08,1.91823,1.24773,140.52704,1.94424,8.425430e-09,1.02521,0.85734,173.73819
2024-03-08_10:09:10,-0.899,1.4486,9.825000e-08,1.86011,1.79259,267.05994,1.47831,1.002234e-07,1.16442,0.1626,128.77733
2024-03-08_10:10:09,-0.905,1.69912,9.825000e-08,1.91823,1.50391,205.06783,1.61979,8.658345e-09,1.02266,0.69618,245.84688
2024-03-08_10:11:09,-0.8953,1.41654,9.825000e-08,1.91823,1.82795,176.30491,1.41528,9.063710e-08,1.16817,0.18359,211.98193
2024-03-08_10:12:10,-0.8953,2.17158,9.825000e-08,1.97636,1.28365,282.7688,2.15821,3.774364e-08,1.11023,0.29002,382.13946
2024-03-08_10:13:09,-0.8937,2.14987,9.825000e-08,1.91823,1.26736,692.82476,2.12998,2.941662e-08,1.09077,0.27204,404.86316
2024-03-08_10:14:10,-0.8962,2.40709,9.825000e-08,1.91823,1.13141,222.21104,2.38563,7.878763e-08,1.1511,0.26551,397.82811
2024-03-08_10:15:09,-0.9,2.45781,9.825000e-08,1.91823,1.18135,299.27656,2.48515,2.546742e-08,1.07802,0.29374,120.15578
2024-03-08_10:16:10,-0.9025,2.44827,9.825000e-08,1.91823,1.20129,229.29455,2.51258,5.135900e-08,1.1175,0.26424,87.50924
2024-03-08_10:17:09,-0.9096,2.43022,9.825000e-08,1.91823,1.12646,226.95622,2.39275,3.172521e-08,1.08262,0.52857,163.0393
2024-03-08_10:18:09,-0.8969,2.42494,9.825000e-08,1.91823,1.18081,268.00609,2.40983,3.469027e-08,1.08382,0.30279,250.29621
2024-03-08_10:19:09,-0.8969,2.44685,9.825000e-08,1.91823,1.16187,1100.22351,2.41632,1.537940e-07,1.17616,0.27028,957.75715
2024-03-08_10:20:09,-0.8971,2.45456,9.825000e-08,1.91823,1.17647,209.58541,2.41414,2.924420e-08,1.06785,0.31754,274.87181
2024-03-08_10:21:10,-0.8966,2.40993,9.825000e-08,1.91823,1.20541,288.71772,2.37359,3.265885e-08,1.07001,0.32739,438.69832
2024-03-08_10:22:09,-0.8966,2.4714,9.825000e-08,1.91823,1.14594,275.34397,2.42343,1.144623e-08,1.01146,0.36946,506.53927
2024-03-08_10:23:10,-0.8977,2.47566,9.825000e-08,1.91823,1.14807,327.80742,2.45028,8.575706e-08,1.13085,0.30158,483.42475
2024-03-08_10:24:09,-0.8965,2.47119,9.825000e-08,1.91823,1.13273,272.2338,2.44692,3.327543e-08,1.07277,0.31781,442.65171
2024-03-08_10:25:10,-0.8982,2.5284,9.825000e-08,1.91823,1.16386,310.83761,2.50039,1.138386e-07,1.14952,0.28863,454.91832
2024-03-08_10:26:09,-0.8994,2.53205,9.825000e-08,1.91823,1.19282,167.85436,2.51157,3.054124e-08,1.06964,0.33256,204.59091
2024-03-08_10:27:09,-0.8981,2.47099,9.825000e-08,1.91823,1.13878,263.28493,2.44226,8.648869e-08,1.13143,0.30187,398.6163
2024-03-08_10:28:10,-0.8975,2.42758,9.825000e-08,1.91823,1.17822,418.16056,2.40153,4.323389e-08,1.08632,0.33177,512.75694
2024-03-08_10:29:09,-0.9051,2.44868,9.825000e-08,1.91823,1.15612,356.40185,2.55996,3.366480e-08,1.07384,0.26918,61.23576
2024-03-08_10:30:10,-0.8983,2.46328,9.825000e-08,1.91823,1.13483,392.81381,2.44938,5.691120e-08,1.10338,0.31295,311.95449
2024-03-08_10:31:09,-0.8986,2.5002,9.825000e-08,1.91823,1.18396,431.4497,2.48411,1.128094e-07,1.14773,0.296,424.85437
2024-03-08_10:32:10,-0.8982,2.47119,9.825000e-08,1.91823,1.15109,383.47352,2.44864,4.311733e-08,1.08637,0.3382,405.923
2024-03-08_10:33:09,-0.8987,2.48519,9.825000e-08,1.91823,1.20151,357.41216,2.47429,1.650603e-07,1.17441,0.27513,313.90115
2024-03-08_10:34:09,-0.8973,2.51278,9.825000e-08,1.91823,1.16954,300.97579,2.49092,2.902152e-08,1.06345,0.33147,295.83456
2024-03-08_10:35:10,-0.9014,2.43894,9.825000e-08,1.91823,1.15961,479.99213,2.47017,2.018288e-07,1.19072,0.24203,136.41256
2024-03-08_10:36:09,-0.8971,2.46288,9.825000e-08,1.91823,1.15225,237.1213,2.43422,1.074171e-08,1.00679,0.35663,218.0818
2024-03-08_10:37:10,-0.8984,2.48154,9.825000e-08,1.91823,1.13315,359.38182,2.4607,1.371773e-07,1.15849,0.28627,514.77723
2024-03-08_10:38:09,-0.8993,2.52191,9.825000e-08,1.91823,1.17052,291.45317,2.50228,1.398598e-07,1.15798,0.29714,397.54807
2024-03-08_10:39:10,-0.8976,2.35983,9.825000e-08,1.91823,1.23536,219.46167,2.33215,1.891150e-07,1.17998,0.25117,337.20507
2024-03-08_10:40:09,-0.8987,2.53428,9.825000e-08,1.91823,1.16499,1291.92795,2.4954,1.493243e-07,1.16405,0.29873,838.85004
2024-03-08_10:41:09,-0.8995,2.57039,9.825000e-08,1.91823,1.12712,260.97892,2.53772,1.425660e-07,1.15942,0.29336,376.48189
2024-03-08_10:42:10,-0.8984,2.57891,9.825000e-08,1.91823,1.11331,318.542,2.55258,5.887510e-08,1.09935,0.30677,346.56414
2024-03-08_10:43:09,-0.8985,2.5708,9.825000e-08,1.91823,1.12578,387.00176,2.53617,7.851220e-08,1.11717,0.31701,473.87686
2024-03-08_10:44:10,-0.8986,2.55761,9.825000e-08,1.91823,1.11027,236.35187,2.54555,5.217365e-08,1.08962,0.31302,239.63525
2024-03-08_10:45:09,-0.8982,2.54483,9.825000e-08,1.91823,1.11707,544.36758,2.51697,1.466105e-07,1.15605,0.30164,829.97445
2024-03-08_10:46:10,-0.8986,2.56593,9.825000e-08,1.91823,1.12488,468.29111,2.5287,1.080426e-07,1.13263,0.3005,617.07396
2024-03-08_10:47:09,-0.9025,2.51481,9.825000e-08,1.86011,1.18564,185.91054,2.53826,1.321780e-08,1.00856,0.35138,94.50768
2024-03-08_10:48:09,-0.899,2.56715,9.825000e-08,1.91823,1.1066,510.88699,2.5387,6.487669e-08,1.0999,0.338,673.33766
2024-03-08_10:49:09,-0.8997,2.63064,9.825000e-08,1.91823,1.07872,305.03837,2.60739,6.296201e-08,1.09879,0.31964,324.5265
2024-03-08_10:50:09,-0.8999,2.73288,9.825000e-08,1.91823,1.05588,392.3105,2.69843,7.442597e-08,1.10656,0.32549,456.8711
2024-03-08_10:51:10,-0.8994,2.64423,9.825000e-08,1.91823,1.05113,551.60128,2.61945,8.247213e-08,1.1173,0.32024,754.02817
2024-03-08_10:52:09,-0.8988,2.35475,9.825000e-08,1.86011,1.17024,403.44427,2.33597,9.839128e-08,1.13176,0.30096,287.39472
2024-03-08_10:53:10,-0.8975,1.82368,9.825000e-08,1.86011,1.44503,519.64986,1.82068,7.758025e-08,1.11586,0.30782,161.05187
2024-03-08_10:54:09,-0.896,1.06439,9.825000e-08,1.80198,2.45991,450.96762,1.07703,1.050595e-07,1.13891,0.10024,174.37139
2024-03-08_10:55:09,-0.8982,1.09968,9.825000e-08,1.80198,2.3156,501.06603,1.12832,5.932097e-08,1.11291,0.09991,131.1021
2024-03-08_10:56:09,-0.8943,1.34575,9.825000e-08,1.86011,1.94696,257.94906,1.32654,1.467638e-07,1.17279,0.16606,269.72223
2024-03-08_10:57:09,-0.8975,1.15425,9.825000e-08,1.86011,2.38507,324.12305,1.16802,8.859943e-08,1.14287,0.1267,153.24017
2024-03-08_10:58:10,-0.9011,2.85358,9.825000e-08,1.91823,1.0011,253.00197,2.82763,1.439545e-07,1.16909,0.28681,302.99187
2024-03-08_10:59:09,-0.9034,2.81098,9.825000e-08,1.91823,1.0252,235.44536,2.85732,2.487443e-08,1.05396,0.3203,89.71178
2024-03-08_11:00:10,-0.902,2.75357,9.825000e-08,1.91823,1.05678,253.43829,2.75949,1.093290e-07,1.14032,0.29837,173.91988
2024-03-08_11:01:09,-0.901,2.67243,9.825000e-08,1.91823,1.02758,364.62451,2.65904,9.920863e-08,1.13491,0.30932,257.13437
2024-03-08_11:02:09,-0.9003,2.70935,9.825000e-08,1.91823,1.0839,295.91747,2.68667,6.147697e-08,1.10105,0.31945,306.18551
2024-03-08_11:03:09,-0.9005,2.656,9.825000e-08,1.91823,1.13187,337.27846,2.6359,4.233015e-08,1.07462,0.34935,310.30643
2024-03-08_11:04:09,-0.9012,2.60041,9.825000e-08,1.86011,1.08893,427.91256,2.59457,1.771944e-07,1.16415,0.28895,263.05391
2024-03-08_11:05:10,-0.9006,2.55761,9.825000e-08,1.86011,1.12776,263.15037,2.5607,2.941653e-08,1.04805,0.33319,159.72487
2024-03-08_11:06:09,-0.8988,2.42393,9.825000e-08,1.86011,1.16764,213.50686,2.40375,2.447089e-08,1.03384,0.33396,184.63351
2024-03-08_11:07:10,-0.9097,2.71624,9.825000e-08,1.86011,1.07864,206.68787,2.87236,1.393315e-08,1.00797,0.31924,42.81451
2024-03-08_11:08:09,-0.9166,2.72558,9.825000e-08,1.86011,1.05849,261.67592,2.77716,3.724213e-08,1.05477,0.62198,252.60773
2024-03-08_11:09:10,-0.911,2.74606,9.825000e-08,1.86011,1.03482,227.14961,2.33189,9.710109e-09,0.98746,0.67279,342.95572
2024-03-08_11:10:09,-0.9064,2.75316,9.825000e-08,1.86011,1.12688,226.30434,2.18161,4.713815e-09,0.9562,0.629,316.95414
2024-03-08_11:11:09,-0.9007,2.80631,9.825000e-08,1.86011,1.06974,255.74569,2.24879,6.929325e-09,0.97339,0.49477,373.62261
2024-03-08_11:12:10,-0.9131,2.80753,9.825000e-08,1.86011,1.0695,477.80669,2.64278,1.136112e-08,0.99087,0.64924,674.52695
2024-03-08_11:13:09,-0.9009,2.82254,9.825000e-08,1.86011,1.04622,239.20746,2.79284,2.989458e-08,1.0392,0.35113,265.93386
2024-03-08_11:14:10,-0.9024,2.79921,9.825000e-08,1.86011,1.07611,478.09783,2.77699,1.272706e-07,1.12928,0.32172,328.34924
2024-03-08_11:15:09,-0.9006,2.81037,9.825000e-08,1.86011,1.07857,844.6605,2.76497,1.898301e-08,1.01429,0.38426,532.0661
2024-03-08_11:16:10,-0.9058,2.50284,9.825000e-08,1.86011,1.20069,262.23411,2.5705,4.837013e-08,1.07592,0.31793,73.77604
2024-03-08_11:17:09,-0.9154,2.76635,9.825000e-08,1.86011,1.10623,321.33328,2.11758,1.161468e-07,1.14461,0.7186,478.90749
2024-03-08_11:18:09,-0.9027,2.73207,9.825000e-08,1.86011,1.07217,379.10782,2.68129,8.405385e-09,0.9768,0.44753,413.93213
2024-03-08_11:19:10,-0.9017,2.75945,9.825000e-08,1.86011,1.11173,437.13572,2.74703,1.192151e-07,1.13381,0.31385,290.90386
2024-03-08_11:20:09,-0.902,2.76148,9.825000e-08,1.91823,1.05418,174.91066,2.73872,7.701159e-08,1.1098,0.32402,220.47724
2024-03-08_11:21:10,-0.9002,2.74627,9.825000e-08,1.91823,1.12443,529.79703,2.71362,1.002340e-07,1.12608,0.32074,738.83086
2024-03-08_11:22:09,-0.9013,2.81646,9.825000e-08,1.91823,1.01137,211.33462,2.8022,5.486393e-08,1.08576,0.33099,255.2218
2024-03-08_11:23:10,-0.9106,2.82741,9.825000e-08,1.86011,1.06974,245.72128,2.66156,1.032399e-08,0.99194,0.56054,209.36928
2024-03-08_11:24:09,-0.9003,2.89577,9.825000e-08,1.86011,1.02638,567.82608,2.84266,1.295162e-08,0.99524,0.38592,740.4785
2024-03-08_11:25:09,-0.9073,2.94324,9.825000e-08,1.86011,1.07121,172.90302,2.08825,8.696765e-09,0.99348,0.61578,190.59543
2024-03-08_11:26:10,-0.9028,2.92965,9.825000e-08,1.86011,1.00094,346.95761,2.91103,6.399253e-08,1.08534,0.33198,214.67427
2024-03-08_11:27:09,-0.9001,2.92093,9.825000e-08,1.86011,1.06566,454.81533,2.86411,1.110720e-08,0.98554,0.38657,768.67611
2024-03-08_11:28:10,-0.9009,2.97712,9.825000e-08,1.86011,1.01985,389.29768,2.91374,1.534239e-08,1.00111,0.38603,676.1874
2024-03-08_11:29:09,-0.9037,2.96535,9.825000e-08,1.86011,1.03301,584.39649,2.92022,1.162324e-07,1.11642,0.35516,683.27323
2024-03-08_11:30:10,-0.9023,3.00227,9.825000e-08,1.86011,1.00993,214.91535,2.95152,1.984127e-08,1.0058,0.37904,304.09161
2024-03-08_11:31:09,-0.9038,3.02053,9.825000e-08,1.86011,0.99877,311.29615,2.97115,1.087615e-07,1.10282,0.34649,420.17952
2024-03-08_11:32:10,-0.9005,2.50284,9.825000e-08,1.86011,1.15698,287.94919,2.46208,7.507488e-08,1.07564,0.35713,423.75606
2024-03-08_11:33:09,-0.9034,2.9329,9.825000e-08,1.86011,1.05739,222.76427,2.89732,2.824377e-08,1.0186,0.37835,210.1431
